AGAIN;{'740': 2.084576277934331, '77': 2.084576277934331, '1105': 2.084576277934331, '360': 2.084576277934331, '1172': 2.084576277934331, '121': 2.084576277934331, '364': 2.084576277934331, '550': 2.084576277934331, '315': 2.084576277934331, '477': 2.084576277934331}
GLUCOSAMIN;{'312': 3.666977572133996, '269': 2.4825162866063684, '409': 3.229828153599246, '702': 2.4825162866063684}
CUT;{'795': 3.084576277934331}
SHADOWGRAM;{'486': 4.013126261506122}
OSMOL;{'684': 2.7835462822703496, '721': 3.621477207552684}
MIND;{'612': 2.6074550232146683, '1175': 2.6074550232146683, '395': 2.6074550232146683}
MOIETI;{'445': 3.084576277934331}
DIET;{'1087': 2.054880991738933, '153': 2.3330041574236926, '212': 2.054880991738933, '1080': 1.5794262996144248, '1155': 2.9141963697655453, '688': 1.5794262996144248, '767': 1.5794262996144248, '333': 1.5794262996144248, '660': 1.5794262996144248, '73': 1.5794262996144248, '456': 2.054880991738933, '126': 1.5794262996144248, '417': 1.5794262996144248, '251': 1.5794262996144248, '97': 1.5794262996144248, '220': 2.054880991738933, '797': 1.5794262996144248, '693': 1.5794262996144248, '101': 1.5794262996144248, '30': 1.5794262996144248, '1037': 2.054880991738933, '612': 1.5794262996144248, '181': 1.5794262996144248, '1115': 1.5794262996144248, '816': 2.8084588495482006, '1101': 1.5794262996144248, '933': 1.5794262996144248, '510': 2.054880991738933, '813': 2.530335683863441, '424': 2.054880991738933, '935': 1.5794262996144248, '426': 2.054880991738933}
THUESEN;{'243': 3.084576277934331}
PARTLI;{'317': 2.239478237920074, '1046': 2.239478237920074, '49': 2.239478237920074, '1155': 2.9136283621707344, '860': 2.239478237920074, '1065': 2.239478237920074, '553': 2.239478237920074}
JANUARI;{'879': 3.103745319795578, '722': 2.3856062735983117, '1091': 2.3856062735983117, '661': 2.3856062735983117, '783': 2.3856062735983117}
FLAGELLAR;{'532': 3.084576277934331}
GASTEIN;{'1166': 3.084576277934331}
FLUORESC;{'621': 2.9136283621707344, '520': 2.239478237920074, '1193': 2.239478237920074, '1030': 2.239478237920074, '447': 2.9136283621707344, '1175': 2.239478237920074, '257': 3.8048063515894874}
UNSTIMUL;{'1172': 4.013126261506122}
UNDETERMIN;{'1217': 2.7835462822703496, '849': 2.7835462822703496}
ABNORM;{'1141': 0.8035429106866034, '210': 0.8035429106866034, '211': 0.8035429106866034, '667': 0.8035429106866034, '666': 0.8035429106866034, '215': 0.8035429106866034, '498': 0.8035429106866034, '499': 0.8035429106866034, '135': 0.8035429106866034, '495': 0.8035429106866034, '496': 0.8035429106866034, '490': 1.1869303124544852, '24': 0.8035429106866034, '693': 0.8035429106866034, '691': 1.0454334296064145, '20': 0.8035429106866034, '697': 0.8035429106866034, '1130': 0.8035429106866034, '695': 0.8035429106866034, '1072': 0.8035429106866034, '288': 0.8035429106866034, '540': 0.8035429106866034, '343': 0.8035429106866034, '811': 1.0454334296064145, '548': 0.8035429106866034, '930': 0.8035429106866034, '814': 1.0454334296064145, '1079': 0.8035429106866034, '715': 0.8035429106866034, '1156': 1.1869303124544852, '711': 0.8035429106866034, '710': 0.8035429106866034, '263': 1.0454334296064145, '125': 1.0454334296064145, '268': 1.0454334296064145, '423': 0.8035429106866034, '14': 1.1869303124544852, '59': 1.0454334296064145, '1063': 1.0454334296064145, '1067': 0.8035429106866034, '414': 1.0454334296064145, '416': 0.8035429106866034, '530': 0.8035429106866034, '441': 0.8035429106866034, '297': 0.8035429106866034, '922': 0.8035429106866034, '149': 1.1869303124544852, '539': 0.8035429106866034, '927': 0.8035429106866034, '1128': 0.8035429106866034, '593': 0.8035429106866034, '594': 1.2873239485262256, '1120': 0.8035429106866034, '312': 1.0454334296064145, '190': 1.0454334296064145, '192': 0.8035429106866034, '393': 1.0454334296064145, '117': 1.2873239485262256, '776': 1.1869303124544852, '110': 0.8035429106866034, '276': 0.8035429106866034, '398': 0.8035429106866034, '84': 1.0454334296064145, '1172': 0.8035429106866034, '831': 0.8035429106866034, '140': 1.1869303124544852, '798': 0.8035429106866034, '524': 0.8035429106866034, '300': 1.1869303124544852, '919': 0.8035429106866034, '368': 1.0454334296064145, '1016': 1.0454334296064145, '529': 0.8035429106866034, '360': 0.8035429106866034, '1013': 0.8035429106866034, '587': 1.0454334296064145, '449': 0.8035429106866034, '1237': 1.2873239485262256, '443': 0.8035429106866034, '895': 1.0454334296064145, '440': 0.8035429106866034, '1137': 0.8035429106866034, '446': 0.8035429106866034, '1135': 1.0454334296064145, '1136': 0.8035429106866034, '1175': 1.0454334296064145, '382': 0.8035429106866034, '383': 1.0454334296064145, '921': 1.0454334296064145, '388': 0.8035429106866034, '872': 1.0454334296064145, '105': 0.8035429106866034, '906': 0.8035429106866034, '842': 0.8035429106866034, '32': 0.8035429106866034, '955': 0.8035429106866034, '849': 0.8035429106866034, '519': 0.8035429106866034, '364': 1.4288208313742963, '1007': 0.8035429106866034, '434': 0.8035429106866034, '1003': 0.8035429106866034, '430': 0.8035429106866034, '623': 0.8035429106866034, '622': 0.8035429106866034, '621': 0.8035429106866034, '339': 0.8035429106866034, '150': 0.8035429106866034, '571': 1.1869303124544852, '174': 0.8035429106866034, '173': 0.8035429106866034, '172': 0.8035429106866034, '170': 0.8035429106866034, '977': 0.8035429106866034, '856': 1.2873239485262256, '970': 0.8035429106866034, '602': 0.8035429106866034, '180': 0.8035429106866034, '978': 0.8035429106866034, '1038': 1.1869303124544852, '508': 0.8035429106866034, '504': 1.2873239485262256, '189': 0.8035429106866034, '503': 0.8035429106866034, '501': 1.1869303124544852, '630': 1.0454334296064145, '781': 0.8035429106866034, '754': 0.8035429106866034, '562': 0.8035429106866034, '563': 0.8035429106866034, '566': 1.0454334296064145, '91': 0.8035429106866034, '812': 0.8035429106866034, '97': 0.8035429106866034, '163': 1.0454334296064145, '964': 0.8035429106866034, '868': 0.8035429106866034, '505': 1.0454334296064145, '961': 0.8035429106866034, '16': 0.8035429106866034, '860': 0.8035429106866034, '866': 0.8035429106866034, '1105': 1.0454334296064145, '1109': 0.8035429106866034, '605': 0.8035429106866034, '568': 0.8035429106866034, '742': 1.0454334296064145, '745': 1.1869303124544852, '747': 0.8035429106866034, '1206': 0.8035429106866034, '608': 1.2873239485262256, '553': 1.1869303124544852, '1202': 0.8035429106866034, '230': 0.8035429106866034, '1051': 0.8035429106866034, '1057': 0.8035429106866034, '46': 1.0454334296064145, '1192': 1.0454334296064145, '42': 0.8035429106866034, '1194': 0.8035429106866034, '322': 0.8035429106866034, '1110': 1.2873239485262256, '325': 0.8035429106866034, '676': 0.8035429106866034, '352': 1.0454334296064145, '144': 0.8035429106866034, '714': 0.8035429106866034, '771': 0.8035429106866034, '204': 0.8035429106866034, '896': 0.8035429106866034, '206': 0.8035429106866034, '439': 1.0454334296064145, '779': 0.8035429106866034, '617': 0.8035429106866034, '615': 0.8035429106866034, '76': 0.8035429106866034, '1223': 1.0454334296064145, '484': 0.8035429106866034, '480': 0.8035429106866034, '1043': 0.8035429106866034, '1041': 0.8035429106866034, '1047': 0.8035429106866034, '1046': 0.8035429106866034, '1045': 0.8035429106866034, '1044': 0.8035429106866034, '1048': 0.8035429106866034, '357': 0.8035429106866034, '470': 0.8035429106866034, '689': 0.8035429106866034, '688': 0.8035429106866034, '681': 0.8035429106866034}
STAPHYLOCCOCU;{'1000': 3.084576277934331}
BECOM;{'1236': 1.7043650362227247, '606': 1.7043650362227247, '772': 1.7043650362227247, '331': 1.7043650362227247, '975': 1.7043650362227247, '333': 1.7043650362227247, '552': 1.7043650362227247, '61': 1.7043650362227247, '391': 1.7043650362227247, '592': 1.7043650362227247, '110': 1.7043650362227247, '135': 1.7043650362227247, '617': 1.7043650362227247, '922': 2.217430035686693, '79': 1.7043650362227247, '1041': 1.7043650362227247, '873': 1.7043650362227247, '322': 1.7043650362227247, '326': 1.7043650362227247, '517': 1.7043650362227247, '328': 1.7043650362227247, '911': 1.7043650362227247, '925': 1.7043650362227247, '360': 1.7043650362227247}
TRITON;{'53': 3.084576277934331}
BOSTON;{'910': 2.7835462822703496, '927': 2.7835462822703496}
RELIABL;{'786': 2.239478237920074, '1105': 2.239478237920074, '112': 2.239478237920074, '465': 2.239478237920074, '83': 2.239478237920074, '251': 2.239478237920074, '492': 2.239478237920074}
COUNTER;{'104': 3.084576277934331}
ACHROMATOPSIA;{'664': 3.084576277934331}
CHROMAFFIN;{'1193': 3.084576277934331}
SYSTEM;{'1143': 1.135186271289418, '1222': 1.6768077693875603, '763': 1.135186271289418, '570': 1.135186271289418, '333': 1.135186271289418, '828': 1.135186271289418, '133': 1.135186271289418, '62': 1.135186271289418, '498': 1.135186271289418, '135': 1.135186271289418, '67': 1.135186271289418, '494': 1.135186271289418, '484': 1.9286474242547715, '1076': 1.135186271289418, '1070': 1.135186271289418, '180': 1.4769113896134827, '401': 1.135186271289418, '1204': 1.6768077693875603, '548': 1.135186271289418, '505': 1.6768077693875603, '1207': 1.4769113896134827, '817': 1.135186271289418, '751': 1.135186271289418, '757': 1.135186271289418, '1091': 1.135186271289418, '636': 1.135186271289418, '992': 1.135186271289418, '638': 1.135186271289418, '562': 1.135186271289418, '1156': 1.135186271289418, '1200': 1.4769113896134827, '260': 1.818636507937547, '190': 1.135186271289418, '268': 1.6768077693875603, '60': 1.135186271289418, '549': 1.135186271289418, '392': 1.135186271289418, '860': 1.135186271289418, '1185': 1.135186271289418, '258': 1.4769113896134827, '415': 1.135186271289418, '417': 1.135186271289418, '532': 1.6768077693875603, '297': 1.4769113896134827, '286': 1.135186271289418, '741': 1.135186271289418, '748': 1.135186271289418, '598': 1.4769113896134827, '980': 1.4769113896134827, '316': 1.4769113896134827, '114': 1.135186271289418, '278': 1.135186271289418, '678': 1.135186271289418, '398': 1.135186271289418, '87': 1.135186271289418, '1199': 1.135186271289418, '81': 1.135186271289418, '1214': 1.4769113896134827, '953': 1.135186271289418, '1192': 1.135186271289418, '957': 1.6768077693875603, '1': 1.135186271289418, '325': 1.135186271289418, '915': 1.4769113896134827, '422': 1.4769113896134827, '1157': 1.135186271289418, '360': 1.135186271289418, '1013': 1.135186271289418, '891': 1.135186271289418, '442': 1.135186271289418, '303': 1.135186271289418, '779': 1.135186271289418, '306': 1.135186271289418, '244': 1.4769113896134827, '794': 1.4769113896134827, '370': 1.135186271289418, '102': 1.135186271289418, '1152': 1.135186271289418, '106': 1.135186271289418, '781': 1.135186271289418, '1045': 1.135186271289418, '681': 1.135186271289418, '803': 1.135186271289418, '1092': 1.135186271289418, '646': 1.135186271289418, '511': 1.135186271289418, '800': 1.135186271289418, '432': 1.818636507937547, '169': 1.135186271289418}
WRITTEN;{'739': 3.084576277934331}
SRAW;{'22': 5.484843165512655}
DEOXYRIBONUCL;{'976': 3.084576277934331}
MANAG;{'1087': 1.3521825181113623, '882': 1.3521825181113623, '1223': 1.3521825181113623, '1147': 1.997337537762648, '1080': 1.3521825181113623, '450': 1.7592300156753369, '37': 1.3521825181113623, '197': 1.3521825181113623, '331': 1.3521825181113623, '767': 1.3521825181113623, '333': 1.7592300156753369, '889': 1.3521825181113623, '111': 1.3521825181113623, '238': 1.3521825181113623, '134': 1.7592300156753369, '237': 1.3521825181113623, '693': 1.3521825181113623, '837': 1.3521825181113623, '834': 1.3521825181113623, '698': 1.3521825181113623, '472': 1.3521825181113623, '730': 1.3521825181113623, '732': 1.3521825181113623, '186': 1.3521825181113623, '1119': 1.3521825181113623, '1033': 1.3521825181113623, '937': 1.3521825181113623, '629': 1.3521825181113623, '315': 1.3521825181113623, '146': 1.3521825181113623, '203': 1.3521825181113623, '205': 1.3521825181113623, '990': 1.7592300156753369, '1232': 1.3521825181113623, '446': 1.3521825181113623, '148': 1.3521825181113623, '673': 1.3521825181113623, '120': 1.3521825181113623, '810': 1.3521825181113623, '764': 1.3521825181113623, '224': 1.3521825181113623, '845': 1.3521825181113623, '844': 1.7592300156753369, '907': 1.3521825181113623, '1048': 1.3521825181113623, '942': 1.3521825181113623, '910': 1.3521825181113623, '641': 1.3521825181113623, '359': 1.997337537762648, '1009': 1.3521825181113623, '824': 1.997337537762648, '838': 1.3521825181113623, '517': 1.3521825181113623, '804': 1.3521825181113623}
COMPARISON;{'1164': 1.3685729342995319, '1129': 1.3685729342995319, '1083': 1.3685729342995319, '1222': 1.3685729342995319, '599': 1.3685729342995319, '337': 1.3685729342995319, '570': 1.3685729342995319, '766': 1.3685729342995319, '575': 1.3685729342995319, '393': 1.3685729342995319, '259': 1.780554438777562, '494': 1.3685729342995319, '495': 1.3685729342995319, '118': 1.3685729342995319, '170': 1.3685729342995319, '977': 1.3685729342995319, '856': 1.780554438777562, '20': 1.3685729342995319, '1142': 1.3685729342995319, '44': 1.3685729342995319, '1197': 1.3685729342995319, '231': 1.3685729342995319, '542': 1.3685729342995319, '732': 1.3685729342995319, '546': 1.3685729342995319, '188': 1.3685729342995319, '813': 1.3685729342995319, '528': 1.3685729342995319, '706': 1.3685729342995319, '269': 1.3685729342995319, '1172': 1.780554438777562, '1171': 1.3685729342995319, '1170': 1.3685729342995319, '209': 1.3685729342995319, '317': 1.3685729342995319, '610': 1.3685729342995319, '785': 1.3685729342995319, '1099': 1.3685729342995319, '565': 1.3685729342995319, '107': 1.3685729342995319, '93': 1.3685729342995319, '307': 1.3685729342995319, '548': 1.3685729342995319, '1068': 1.3685729342995319, '1078': 1.3685729342995319, '35': 1.3685729342995319, '583': 1.3685729342995319, '290': 1.3685729342995319, '1100': 1.3685729342995319, '439': 1.780554438777562, '820': 1.3685729342995319, '805': 1.3685729342995319}
UNQUEST;{'734': 3.084576277934331}
BACILLI;{'164': 3.392377197547006, '61': 2.6074550232146683, '1065': 2.6074550232146683}
DAT;{'804': 3.084576277934331}
MEANWHIL;{'1213': 3.084576277934331}
INASMUCH;{'733': 3.084576277934331}
BACILLU;{'1065': 3.084576277934331}
ELECTR;{'929': 2.181486290942387, '1045': 2.181486290942387, '773': 2.181486290942387, '277': 2.181486290942387, '302': 2.8381790996458083, '721': 2.8381790996458083, '172': 2.181486290942387, '653': 2.181486290942387}
PREVAIL;{'1103': 3.084576277934331}
DAY;{'458': 2.4156268917950774, '1143': 1.4218184462527568, '742': 2.2778384476736284, '606': 2.100198247312433, '1081': 1.4218184462527568, '668': 1.4218184462527568, '312': 1.4218184462527568, '629': 1.4218184462527568, '628': 1.4218184462527568, '193': 1.8498284469631927, '660': 2.9024897758034105, '61': 1.4218184462527568, '118': 1.8498284469631927, '1051': 2.100198247312433, '1221': 1.4218184462527568, '694': 1.8498284469631927, '543': 1.4218184462527568, '3': 1.4218184462527568, '400': 1.4218184462527568, '914': 1.8498284469631927, '930': 1.4218184462527568, '523': 1.8498284469631927, '817': 1.4218184462527568, '309': 1.4218184462527568, '1149': 2.8436368925055135, '1098': 1.4218184462527568, '714': 1.4218184462527568, '1151': 1.4218184462527568, '460': 1.4218184462527568, '307': 1.4218184462527568, '280': 1.4218184462527568, '108': 1.4218184462527568, '414': 1.8498284469631927, '483': 1.4218184462527568, '105': 1.4218184462527568, '1188': 1.4218184462527568, '1029': 1.4218184462527568, '940': 1.4218184462527568, '379': 1.4218184462527568, '1104': 1.4218184462527568, '474': 1.4218184462527568, '649': 1.4218184462527568, '513': 1.4218184462527568, '291': 1.8498284469631927, '1003': 1.8498284469631927, '804': 1.4218184462527568}
CARBOHYDRAS;{'535': 3.084576277934331}
GASTRIC;{'151': 3.666977572133996, '1120': 3.666977572133996, '251': 2.4825162866063684, '1167': 2.4825162866063684}
BETHESDA;{'1091': 3.084576277934331}
PUNCTUR;{'1015': 3.084576277934331}
PEPTIC;{'861': 2.7835462822703496, '978': 3.621477207552684}
BREAST;{'334': 2.4825162866063684, '714': 4.2177207062198585, '756': 2.4825162866063684, '1152': 2.4825162866063684}
CRISI;{'330': 3.084576277934331}
ALCIAN;{'1121': 2.4825162866063684, '909': 2.4825162866063684, '895': 2.4825162866063684, '1125': 2.4825162866063684}
AORTA;{'1043': 2.7835462822703496, '100': 2.7835462822703496}
SERIAL;{'753': 2.084576277934331, '1055': 2.084576277934331, '265': 2.084576277934331, '963': 2.084576277934331, '1191': 2.084576277934331, '811': 2.084576277934331, '629': 2.084576277934331, '1149': 2.084576277934331, '1010': 2.084576277934331, '998': 2.084576277934331}
NORMOURICOSURIA;{'688': 3.084576277934331}
TOENAIL;{'28': 3.084576277934331}
SEDIMENT;{'604': 2.239478237920074, '841': 2.239478237920074, '511': 2.239478237920074, '556': 2.239478237920074, '223': 2.239478237920074, '460': 2.239478237920074, '588': 2.239478237920074}
BENGAL;{'149': 3.084576277934331}
ANECDOT;{'1233': 3.084576277934331}
COOMASSI;{'520': 3.084576277934331}
ATYP;{'663': 2.4825162866063684, '887': 2.4825162866063684, '411': 3.666977572133996, '647': 3.666977572133996}
CONTRACEPT;{'15': 4.013126261506122}
LIFE;{'1128': 1.4613269875364303, '777': 1.9012302442581808, '1224': 1.4613269875364303, '559': 1.9012302442581808, '1232': 1.4613269875364303, '1024': 1.4613269875364303, '335': 1.4613269875364303, '788': 1.4613269875364303, '888': 1.4613269875364303, '700': 1.4613269875364303, '333': 1.9012302442581808, '1202': 1.9012302442581808, '1133': 1.4613269875364303, '392': 1.4613269875364303, '272': 1.4613269875364303, '89': 1.4613269875364303, '384': 1.4613269875364303, '136': 1.4613269875364303, '489': 1.4613269875364303, '263': 1.4613269875364303, '1040': 1.4613269875364303, '65': 1.4613269875364303, '22': 1.4613269875364303, '879': 1.4613269875364303, '838': 1.9012302442581808, '291': 1.4613269875364303, '858': 1.4613269875364303, '258': 1.9012302442581808, '145': 1.4613269875364303, '1071': 1.4613269875364303, '345': 1.4613269875364303, '3': 1.4613269875364303, '2': 1.4613269875364303, '722': 2.4827507183511104, '1000': 1.4613269875364303, '185': 1.4613269875364303, '824': 1.4613269875364303, '423': 1.4613269875364303, '930': 1.4613269875364303, '814': 1.4613269875364303, '377': 2.1585571533855163, '817': 1.4613269875364303}
INFARCT;{'908': 2.4825162866063684, '1041': 2.4825162866063684, '801': 2.4825162866063684, '474': 3.229828153599246}
SUBCELLULAR;{'165': 3.084576277934331}
FLOW;{'886': 2.4653886632380706, '597': 1.4511078223547442, '587': 1.4511078223547442, '1199': 2.4653886632380706, '194': 2.1434622072901566, '1149': 2.32476178529758, '192': 1.887934803826162, '66': 1.4511078223547442, '24': 2.1434622072901566, '20': 1.887934803826162, '792': 1.4511078223547442, '955': 1.4511078223547442, '526': 2.1434622072901566, '344': 1.4511078223547442, '323': 1.887934803826162, '1038': 1.4511078223547442, '1039': 1.4511078223547442, '341': 1.4511078223547442, '368': 2.1434622072901566, '423': 2.32476178529758, '349': 2.32476178529758, '1212': 1.887934803826162, '1235': 1.4511078223547442, '144': 2.5802891887615744, '1237': 2.1434622072901566, '1172': 1.4511078223547442, '674': 1.887934803826162, '1151': 1.887934803826162, '382': 1.4511078223547442, '383': 1.4511078223547442, '387': 2.677436198876095, '90': 1.4511078223547442, '843': 1.4511078223547442, '963': 1.4511078223547442, '1003': 2.32476178529758, '1048': 1.887934803826162, '1067': 1.4511078223547442, '519': 1.4511078223547442, '246': 1.887934803826162, '1006': 2.8358165922255694, '372': 1.887934803826162, '418': 1.4511078223547442, '358': 1.4511078223547442}
AGE;{'296': 2.6074550232146683, '743': 2.6074550232146683, '841': 2.6074550232146683}
PARAPLEGIA;{'261': 3.084576277934331}
TUMOR;{'652': 2.3064250275506875, '791': 2.3064250275506875, '782': 2.3064250275506875, '1191': 2.3064250275506875, '863': 2.3064250275506875, '149': 2.3064250275506875}
GALL;{'443': 3.084576277934331}
LEAKAG;{'638': 2.3856062735983117, '525': 3.103745319795578, '548': 2.3856062735983117, '1160': 2.3856062735983117, '622': 3.523829732124636}
JESU;{'1120': 3.084576277934331}
UNCERTAINTI;{'612': 2.6074550232146683, '824': 2.6074550232146683, '43': 2.6074550232146683}
CONSTRICT;{'358': 3.084576277934331}
DIHYDROTESTOSTERON;{'973': 2.7835462822703496, '840': 2.7835462822703496}
AMONG;{'740': 1.2520673652280947, '1086': 1.2520673652280947, '881': 1.2520673652280947, '880': 1.2520673652280947, '1083': 1.2520673652280947, '1144': 1.2520673652280947, '667': 1.2520673652280947, '557': 1.849455317519265, '453': 1.2520673652280947, '663': 1.2520673652280947, '988': 1.6289771987537205, '392': 1.2520673652280947, '390': 1.2520673652280947, '65': 1.2520673652280947, '253': 1.2520673652280947, '1051': 1.2520673652280947, '830': 1.2520673652280947, '268': 1.2520673652280947, '898': 1.6289771987537205, '746': 1.2520673652280947, '106': 1.2520673652280947, '429': 1.849455317519265, '674': 1.2520673652280947, '1038': 1.2520673652280947, '546': 1.2520673652280947, '343': 1.2520673652280947, '281': 1.849455317519265, '652': 1.2520673652280947, '188': 1.2520673652280947, '916': 1.2520673652280947, '308': 1.2520673652280947, '630': 1.2520673652280947, '776': 1.2520673652280947, '771': 1.2520673652280947, '679': 1.2520673652280947, '1170': 1.2520673652280947, '717': 1.2520673652280947, '716': 1.2520673652280947, '610': 1.2520673652280947, '185': 1.849455317519265, '778': 1.2520673652280947, '1179': 1.2520673652280947, '671': 1.2520673652280947, '366': 1.2520673652280947, '260': 1.2520673652280947, '989': 1.6289771987537205, '228': 1.2520673652280947, '836': 1.2520673652280947, '710': 1.2520673652280947, '586': 1.2520673652280947, '162': 1.2520673652280947, '902': 1.6289771987537205, '39': 1.6289771987537205, '753': 1.2520673652280947, '780': 1.2520673652280947, '961': 1.2520673652280947, '425': 1.2520673652280947, '968': 1.2520673652280947, '943': 1.2520673652280947, '664': 1.2520673652280947, '417': 1.2520673652280947, '299': 1.2520673652280947, '1007': 1.2520673652280947, '370': 1.2520673652280947, '1209': 1.2520673652280947, '431': 1.2520673652280947, '805': 1.6289771987537205, '1000': 1.2520673652280947}
POWER;{'270': 2.6074550232146683, '571': 2.6074550232146683, '744': 2.6074550232146683}
SULPHOSALICYL;{'35': 3.084576277934331}
PATENT;{'353': 2.7835462822703496, '672': 3.621477207552684}
CHEMOTHERAPI;{'1227': 2.084576277934331, '200': 2.084576277934331, '179': 2.084576277934331, '1090': 2.084576277934331, '1078': 2.084576277934331, '782': 2.084576277934331, '451': 2.084576277934331, '188': 2.084576277934331, '945': 2.084576277934331, '922': 2.084576277934331}
ELSEWHER;{'494': 2.239478237920074, '880': 2.239478237920074, '1082': 2.239478237920074, '343': 2.239478237920074, '1014': 2.239478237920074, '811': 2.239478237920074, '287': 2.239478237920074}
MUCU;{'151': 2.034004980901206, '592': 2.034004980901206, '559': 1.3770061018363944, '1145': 1.3770061018363944, '982': 1.3770061018363944, '451': 1.3770061018363944, '980': 2.034004980901206, '270': 1.79152624270148, '392': 1.3770061018363944, '498': 2.4485251217662913, '499': 1.3770061018363944, '496': 1.3770061018363944, '256': 1.3770061018363944, '975': 2.034004980901206, '47': 1.3770061018363944, '957': 1.3770061018363944, '41': 1.3770061018363944, '1121': 1.3770061018363944, '738': 1.3770061018363944, '189': 1.3770061018363944, '502': 1.3770061018363944, '503': 1.3770061018363944, '658': 1.3770061018363944, '501': 1.79152624270148, '568': 1.3770061018363944, '776': 1.79152624270148, '754': 2.2060463835665653, '300': 1.3770061018363944, '564': 2.034004980901206, '441': 2.034004980901206, '1238': 1.79152624270148, '690': 1.3770061018363944, '463': 2.2060463835665653, '710': 1.3770061018363944, '266': 1.79152624270148, '265': 1.79152624270148, '166': 1.3770061018363944, '478': 1.3770061018363944, '481': 2.034004980901206, '133': 1.3770061018363944, '909': 1.79152624270148, '711': 1.79152624270148, '1064': 1.79152624270148, '867': 2.034004980901206, '533': 1.3770061018363944, '531': 1.3770061018363944, '511': 1.3770061018363944, '437': 2.2060463835665653, '827': 1.79152624270148, '925': 2.5407112595860033, '805': 1.3770061018363944}
PERNICI;{'728': 3.084576277934331}
MUCH;{'1129': 1.4124784199986133, '621': 1.4124784199986133, '627': 1.4124784199986133, '338': 1.4124784199986133, '664': 1.4124784199986133, '986': 1.4124784199986133, '767': 1.4124784199986133, '270': 1.4124784199986133, '63': 1.4124784199986133, '134': 1.4124784199986133, '83': 1.4124784199986133, '1082': 1.4124784199986133, '1056': 1.4124784199986133, '914': 1.4124784199986133, '875': 1.4124784199986133, '954': 1.4124784199986133, '526': 1.4124784199986133, '1115': 1.4124784199986133, '507': 1.4124784199986133, '1016': 1.4124784199986133, '549': 1.4124784199986133, '1036': 1.4124784199986133, '427': 1.4124784199986133, '147': 1.4124784199986133, '761': 1.4124784199986133, '370': 1.4124784199986133, '714': 1.4124784199986133, '1136': 1.4124784199986133, '673': 1.4124784199986133, '380': 1.4124784199986133, '382': 1.4124784199986133, '260': 1.4124784199986133, '811': 2.086401896012798, '90': 1.4124784199986133, '812': 1.4124784199986133, '104': 1.4124784199986133, '965': 1.4124784199986133, '1140': 1.4124784199986133, '844': 1.4124784199986133, '937': 1.4124784199986133, '519': 1.4124784199986133, '473': 1.4124784199986133, '535': 1.4124784199986133, '1008': 1.4124784199986133, '824': 1.4124784199986133, '326': 1.4124784199986133, '377': 1.4124784199986133}
POSTPRANDI;{'959': 3.392377197547006, '878': 2.6074550232146683, '1162': 2.6074550232146683}
STRIP;{'1014': 2.130333768495006, '234': 2.7716281335878907, '600': 2.7716281335878907, '492': 2.130333768495006, '33': 2.7716281335878907, '483': 2.130333768495006, '175': 3.412922498680775, '713': 2.130333768495006, '849': 2.130333768495006}
POWEL;{'268': 2.7835462822703496, '324': 3.621477207552684}
CROSSLEY;{'1128': 2.6074550232146683, '1131': 2.6074550232146683, '930': 2.6074550232146683}
COLLAPS;{'703': 2.7835462822703496, '615': 2.7835462822703496}
CHASE;{'919': 3.084576277934331}
GU;{'1038': 4.556293181940865}
GR;{'525': 4.729161639258365, '307': 5.973846714988327}
CURRENC;{'617': 3.084576277934331}
ENDOPEPTIDAS;{'391': 3.084576277934331}
ENTRI;{'511': 2.4825162866063684, '93': 2.4825162866063684, '966': 2.4825162866063684, '985': 2.4825162866063684}
METIAMID;{'1120': 4.013126261506122}
MISUS;{'203': 3.084576277934331}
RECRUIT;{'678': 3.084576277934331}
SERRATIA;{'1077': 4.013126261506122}
CURRENT;{'607': 1.4825162866063684, '215': 1.928798157935265, '559': 1.4825162866063684, '1147': 1.4825162866063684, '370': 1.4825162866063684, '465': 1.4825162866063684, '1148': 1.4825162866063684, '721': 1.4825162866063684, '1209': 1.928798157935265, '89': 1.4825162866063684, '386': 1.928798157935265, '165': 1.928798157935265, '226': 1.4825162866063684, '389': 1.4825162866063684, '224': 1.4825162866063684, '1167': 1.4825162866063684, '373': 1.4825162866063684, '302': 1.4825162866063684, '1091': 1.928798157935265, '693': 1.4825162866063684, '1052': 1.4825162866063684, '1045': 1.4825162866063684, '835': 1.4825162866063684, '1076': 2.1898563174143333, '515': 1.4825162866063684, '1065': 1.4825162866063684, '871': 1.4825162866063684, '946': 1.4825162866063684, '555': 1.4825162866063684, '722': 1.4825162866063684, '430': 1.4825162866063684, '545': 1.4825162866063684, '1014': 1.4825162866063684, '824': 1.4825162866063684, '1120': 1.4825162866063684, '220': 1.4825162866063684, '821': 1.4825162866063684, '759': 1.4825162866063684, '1001': 1.4825162866063684, '1107': 1.4825162866063684}
METASTAS;{'263': 3.084576277934331}
BEEF;{'181': 3.084576277934331}
GA;{'24': 2.609079089640131, '1212': 2.005395031886706, '144': 2.005395031886706, '844': 2.005395031886706, '843': 2.609079089640131, '629': 2.962211625709069, '316': 2.005395031886706, '519': 2.005395031886706, '857': 2.005395031886706, '511': 2.005395031886706, '224': 2.005395031886706, '1003': 3.2127631473935554}
GO;{'811': 2.3856062735983117, '885': 2.3856062735983117, '239': 2.3856062735983117, '1162': 2.3856062735983117, '855': 2.3856062735983117}
AIRLIN;{'537': 3.084576277934331}
MULTIVAL;{'164': 3.084576277934331}
